350, 26.40801735006039
369.9459573830326, 25.600022921827758
390.3765791816908, 25.724461998254412
409.4510663057948, 24.79983073111815
430.57793862239816, 22.244928545610037
450.33412971991294, 21.204057163511976
470.09164323056723, 19.930176586234566
490.87138209805255, 18.540188135309293
510.2824233661586, 18.314716695025083
530.3705401616871, 18.788537322906848
549.4476721120701, 17.397887665411844
569.8789551172981, 17.40582214424883
589.6325013885339, 16.830969152509496
610.4082730166008, 16.140008287122342
629.4781316947166, 16.030909203113836
650, 15.922206843047192
