400, 2.5771993206963804
424.09158186342086, 2.09006791155512
449.46955264132885, 1.6694394240588584
474.6523082594067, 1.6597388480048751
499.88358556461003, 1.5479001205519438
549.9517604157068, 1.6543920589933445
574.4490061517224, 1.5876897846803115
625.3685673501705, 1.4020134619471496
650.0649776856659, 1.4160697057291323
674.0352553312732, 1.4586352617256044
699.4668256472848, 1.4251797465212022
735.6346655482856, 1.291876754914702
739.4374117253221, 1.2870960522529673
744.4447369955296, 1.2466763584661886
750, 1.2656468335837783
